Steps,Policy/Entropy,High Score,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
1210000,6.490036e-05,None,313.7567567567568,0.3599229,1.74864871175708,1.74864871175708,0.049516954,0.07149984,0.00029276576,1.0
1220000,6.567474e-05,None,269.05263157894734,0.364138,1.447368481441548,1.447368481441548,0.055636335,0.065630615,0.00029270985,1.0
1230000,6.548635e-05,None,227.84313725490196,0.3282089,0.9666667105812653,0.9666667105812653,0.06334977,0.072620474,0.00029265406,1.0
1240000,6.678819e-05,None,186.57142857142858,0.22933327,0.655357184553785,0.655357184553785,0.060654275,0.072915815,0.00029259216,1.0
1250000,6.6879475e-05,None,164.75,0.21262267,0.3980769593841754,0.3980769593841754,0.054942507,0.07093926,0.0002925295,1.0
1260000,6.6754634e-05,None,177.68085106382978,0.25361475,0.6808511102770237,0.6808511102770237,0.06026738,0.071331054,0.00029246695,1.0
1270000,6.737593e-05,None,233.5909090909091,0.29326278,0.9000000435599061,0.9000000435599061,0.05561118,0.059597455,0.00029241032,1.0
1280000,6.5782144e-05,None,243.66666666666666,0.24972127,1.1265306641556778,1.1265306641556778,0.052328695,0.07084213,0.00029235412,1.0
1290000,6.752266e-05,None,245.4102564102564,0.27379796,1.0973684793632281,1.0973684793632281,0.05635489,0.06885715,0.00029229064,1.0
1300000,6.867462e-05,None,169.93103448275863,0.23328333,0.5745763101820218,0.5745763101820218,0.05982598,0.06548983,0.00029222778,1.0
1310000,6.985331e-05,None,217.54761904761904,0.24933615,0.7571429019527776,0.7571429019527776,0.05621672,0.071292,0.0002921712,1.0
1320000,6.959092e-05,None,207.4102564102564,0.26083842,0.9743590314800923,0.9743590314800923,0.0519507,0.069836006,0.00029211506,1.0
1330000,7.129746e-05,None,267.46153846153845,0.31018227,1.335897493056762,1.335897493056762,0.0521779,0.06455988,0.00029205307,1.0
1340000,7.28721e-05,None,263.72093023255815,0.28872642,1.1837209806192752,1.1837209806192752,0.04889925,0.07691021,0.00029199073,1.0
1350000,7.438402e-05,None,181.88679245283018,0.30159834,0.6358490944752153,0.6358490944752153,0.06037116,0.06791432,0.0002919287,1.0
1360000,7.425908e-05,None,171.08928571428572,0.21295723,0.46964289527386427,0.46964289527386427,0.059451275,0.07905333,0.0002918662,1.0
1370000,7.5270116e-05,None,217.8913043478261,0.25251412,0.9217391739720884,0.9217391739720884,0.05033935,0.06349757,0.00029181017,1.0
1380000,7.739049e-05,None,190.425,0.27993482,0.6750000391155482,0.6750000391155482,0.053657122,0.06601469,0.0002917542,1.0
1390000,8.090889e-05,None,243.82926829268294,0.2787779,1.0463415198936694,1.0463415198936694,0.04960085,0.06912206,0.0002916917,1.0
1400000,8.381056e-05,None,169.32,0.25367022,0.5040000441670418,0.5040000441670418,0.06673881,0.07311029,0.0002916294,1.0
1410000,8.706129e-05,None,327.34615384615387,0.25094098,1.873076995404867,1.873076995404867,0.055008788,0.064705506,0.00029156727,1.0
1420000,9.089537e-05,None,168.64814814814815,0.185793,0.4442308023571968,0.4442308023571968,0.054724127,0.064688355,0.00029151072,1.0
1430000,9.669306e-05,None,166.72727272727272,0.16808856,0.43684213517004983,0.43684213517004983,0.057665747,0.069014475,0.00029145405,1.0
1440000,0.000100094,None,159.44230769230768,0.17436002,0.43461542289990646,0.43461542289990646,0.05564673,0.07406382,0.00029139133,1.0
1450000,0.00010930715,None,135.91780821917808,0.13699494,0.20410962331376664,0.20410962331376664,0.061772685,0.06938984,0.00029132818,1.0
1460000,0.00012197965,None,167.39285714285714,0.14656399,0.5563636747273532,0.5563636747273532,0.05736508,0.071229525,0.00029126575,1.0
1470000,0.00014537103,None,262.8,0.19544694,1.0941176952100267,1.0941176952100267,0.046188463,0.06774069,0.00029120946,1.0
1480000,0.0001719842,None,152.125,0.15501551,0.2982143240847758,0.2982143240847758,0.05477944,0.06664593,0.0002911535,1.0
1490000,0.00025116157,None,215.125,0.2395199,1.0700000369921328,1.0700000369921328,0.05289499,0.074188314,0.00029109092,1.0
1500000,0.0004733326,None,215.29166666666666,0.28785673,0.9229167125498255,0.9229167125498255,0.055358313,0.06859452,0.00029102835,1.0
1510000,0.001311139,None,164.95833333333334,0.27559686,0.4958333683510621,0.4958333683510621,0.057767987,0.06958651,0.000290966,1.0
1520000,2.598024e-05,None,190.9111111111111,0.26641157,0.6911111581656668,0.6911111581656668,0.05625011,0.06921603,0.0002909097,1.0
1530000,2.4936839e-05,None,398.0,0.3142289,2.3583334073838262,2.3583334073838262,0.047575362,0.061674964,0.00029085326,1.0
1540000,3.0210718e-05,None,184.1578947368421,0.2739547,0.6228070559731701,0.6228070559731701,0.064903386,0.07690441,0.0002907901,1.0
1550000,2.7685015e-05,None,209.9387755102041,0.22237493,0.8714286164969814,0.8714286164969814,0.05407722,0.067837134,0.00029072768,1.0
1560000,2.9178082e-05,None,177.83333333333334,0.20420109,0.562962995911086,0.562962995911086,0.05695202,0.062883474,0.00029066537,1.0
1570000,2.4700941e-05,None,201.2,0.21160816,0.6866667058732775,0.6866667058732775,0.05209407,0.06803033,0.0002906093,1.0
1580000,2.8577015e-05,None,285.5897435897436,0.26927564,1.5615385209138577,1.5615385209138577,0.052594256,0.069156274,0.00029055314,1.0
1590000,2.672445e-05,None,243.7111111111111,0.30868083,1.050000062212348,1.050000062212348,0.052131068,0.069751374,0.00029049075,1.0
1600000,2.5990774e-05,None,196.97368421052633,0.27133986,0.7205128534099995,0.7205128534099995,0.04883283,0.06835117,0.0002904283,1.0
1610000,2.5855732e-05,None,247.97619047619048,0.32465622,1.2261905302958829,1.2261905302958829,0.056145895,0.068808965,0.000290366,1.0
1620000,2.4649378e-05,None,221.0,0.28822115,0.8240000516176224,0.8240000516176224,0.054008465,0.073974445,0.00029030975,1.0
1630000,2.8524699e-05,None,159.70689655172413,0.2197393,0.5206896965873653,0.5206896965873653,0.071700655,0.068711884,0.00029025372,1.0
1640000,3.1081694e-05,None,148.64912280701753,0.16570584,0.32280704287583367,0.32280704287583367,0.054570906,0.073000446,0.00029019173,1.0
1650000,2.6776437e-05,None,255.81632653061226,0.23466575,1.2632653702582632,1.2632653702582632,0.048212882,0.064626776,0.00029012962,1.0
1660000,2.615552e-05,None,183.0,0.27212766,0.7125000532716512,0.7125000532716512,0.055442482,0.06528182,0.000290067,1.0
1670000,2.441095e-05,None,251.87878787878788,0.30396318,1.0575758160063715,1.0575758160063715,0.050733276,0.06435382,0.00029001018,1.0
1680000,2.4270541e-05,None,222.05882352941177,0.28408477,1.00588240883514,1.00588240883514,0.05593558,0.066894464,0.00028995395,1.0
1690000,2.7540378e-05,None,152.73214285714286,0.24073654,0.44107146015656845,0.44107146015656845,0.06633796,0.07340741,0.00028989156,1.0
1700000,2.7428665e-05,None,182.56521739130434,0.19859053,0.5326087303135706,0.5326087303135706,0.047529064,0.071879596,0.00028982895,1.0
1710000,2.510224e-05,None,232.1627906976744,0.2606116,1.0093023716363796,1.0093023716363796,0.051537763,0.07260655,0.00028976676,1.0
1720000,2.3485218e-05,None,261.8484848484849,0.31232867,1.3515152197444078,1.3515152197444078,0.05033379,0.06572823,0.00028971076,1.0
1730000,2.4890904e-05,None,211.0888888888889,0.3100809,0.8288889340228505,0.8288889340228505,0.054568995,0.06524992,0.00028965494,1.0
1740000,2.0627702e-05,None,382.4318181818182,0.24958183,2.0886364321817052,2.0886364321817052,0.05166896,0.07036566,0.0002895921,1.0
1750000,2.1365373e-05,None,256.9117647058824,0.29929882,1.2705882947672815,1.2705882947672815,0.049500383,0.06879248,0.00028952953,1.0
1760000,2.3828265e-05,None,188.9777777777778,0.2901638,0.6000000342726708,0.6000000342726708,0.056434937,0.06915209,0.00028946737,1.0
1770000,2.9495526e-05,None,173.7,0.22461008,0.5100000361601512,0.5100000361601512,0.063322194,0.07014904,0.00028941096,1.0
1780000,2.7742095e-05,None,260.81632653061223,0.1855419,1.067346984178436,1.067346984178436,0.05317079,0.071108714,0.00028935482,1.0
1790000,2.4953208e-05,None,160.83333333333334,0.15617666,0.409259296539757,0.409259296539757,0.058629166,0.072190955,0.00028929254,1.0
1800000,3.0643096e-05,None,199.8372093023256,0.19236317,0.8023256304305654,0.8023256304305654,0.048176292,0.069822855,0.00028923043,1.0
1810000,2.360479e-05,None,200.8,0.25590003,0.7133333797256152,0.7133333797256152,0.054468118,0.06656843,0.00028916812,1.0
1820000,2.7750668e-05,None,180.25925925925927,0.24404697,0.7166667070101809,0.7166667070101809,0.05553,0.06844501,0.0002891116,1.0
1830000,2.6888263e-05,None,202.4468085106383,0.26297706,0.9127660100447371,0.9127660100447371,0.057252448,0.07016106,0.000289055,1.0
1840000,2.4431763e-05,None,279.3469387755102,0.27184036,1.4000000613741577,1.4000000613741577,0.05545935,0.07127107,0.00028899233,1.0
1850000,2.7686274e-05,None,219.97916666666666,0.21984006,0.8775510611582775,0.8775510611582775,0.052909113,0.066475764,0.0002889295,1.0
1860000,3.0286039e-05,None,169.27450980392157,0.2230424,0.4254902279844471,0.4254902279844471,0.05543818,0.06588776,0.00028886655,1.0
1870000,2.3346116e-05,None,254.32432432432432,0.261349,1.2243243699540962,1.2243243699540962,0.044360507,0.06581381,0.00028881044,1.0
1880000,2.6045129e-05,None,186.60416666666666,0.2515527,0.5787234415716314,0.5787234415716314,0.05616772,0.06661542,0.00028875394,1.0
1890000,2.3578477e-05,None,264.19565217391306,0.2638681,1.2063830323675846,1.2063830323675846,0.058358602,0.06549348,0.00028869123,1.0
1900000,2.37992e-05,None,274.80555555555554,0.27515203,1.1200000426598957,1.1200000426598957,0.049567837,0.069790386,0.0002886287,1.0
1910000,1.778696e-05,None,255.31428571428572,0.29772195,1.3222222849726677,1.3222222849726677,0.048972707,0.07294013,0.00028856643,1.0
1920000,2.1267948e-05,None,283.625,0.32088423,1.365000064484775,1.365000064484775,0.052546423,0.07427673,0.0002885103,1.0
1930000,1.9755595e-05,None,195.58139534883722,0.31863102,0.7302326002093249,0.7302326002093249,0.05646972,0.06842072,0.00028845406,1.0
1940000,0.014128163,None,195.74137931034483,0.32044947,0.8719298736306659,0.8719298736306659,0.06629074,0.06788912,0.0002883915,1.0
1950000,0.015649915,None,176.56896551724137,0.22359553,0.5728813989435212,0.5728813989435212,0.07041999,0.06693753,0.0002883289,1.0
1960000,6.1230116e-05,None,198.9375,0.22337818,0.8458333679785331,0.8458333679785331,0.053370573,0.06599359,0.00028826614,1.0
1970000,6.135165e-05,None,217.16,0.24920282,0.9320000529289245,0.9320000529289245,0.057414684,0.06750886,0.00028821002,1.0
1980000,5.994316e-05,None,170.6304347826087,0.2114211,0.4489362067047586,0.4489362067047586,0.04864979,0.06605424,0.00028815377,1.0
1990000,6.102529e-05,None,248.21875,0.28230637,1.3500000624917448,1.3500000624917448,0.04497411,0.0643637,0.0002880917,1.0
